date,department,disease_category,specific_disease,patient_count,occupied_beds,total_beds,occupancy_rate,severity,avg_length_of_stay,icu_required,emergency_admission,discharges,ed_wait_time_minutes,labour_staffing,admission_discharge_ratio,bed_utilization,acuity_index,staff_to_patient_ratio,readmission_risk,complexity_score,recovery_rate,satisfaction_score,cost_per_bed,mortality_rate,days_since_turnover,equipment_availability,infection_rate,readmission_count,transfer_count,day_of_week,month,week_number,is_weekend,is_holiday
2025-02-15,Orthopedics,Musculoskeletal,Spine Surgery,26,31,35,0.8857142857142857,MEDIUM,4.925181138660868,4,1,13,,6.36819146738056,1.9285714285714286,0.8857142857142857,0.4,0.23585894323631706,0.6747197986054286,54.757748852870215,45.242251147129785,54.72865467282158,2160.0,0.01,7,0.8920134043929947,0.06923809821579342,2,4,5,2,7,1,0
2025-02-16,Cardiology,Cardiovascular,Arrhythmia Management,24,29,30,0.9666666666666667,HIGH,7.890037713398204,11,1,12,,5.272117091533719,1.9230769230769231,0.9666666666666667,0.65,0.21088468366134877,0.784,75.06238524667734,24.937614753322663,61.426118505091274,4500.0,0.03,1,0.9757716648690568,0.09165712690495692,2,4,6,2,7,1,0
2025-02-16,Emergency,Trauma,ED High Acuity Mix,11,14,15,0.9333333333333333,MEDIUM,4.793289260519548,2,8,5,150.56519860331156,3.163823835642379,3.1666666666666665,0.9333333333333333,0.4,0.2636519863035316,0.7186666666666667,44.27049705008836,55.72950294991164,46.98258642198955,1800.0,0.01,4,0.96864982726665,0.07367826725235958,1,2,6,2,7,1,0
2025-02-16,General Ward,General,Infectious Diseases,79,94,100,0.94,MEDIUM,8.10933011448934,14,3,42,,18.372231663843323,1.9069767441860466,0.94,0.4,0.22965289579804155,0.7470823031401437,39.42566852491505,60.57433147508495,50.087024339817106,1440.0,0.01,2,0.9081406130793968,0.05657516588531661,8,14,6,2,7,1,0
2025-02-16,ICU,Respiratory,Critical Care Mix,14,17,20,0.85,MEDIUM,5.063742075026688,2,0,8,,3.635830141830783,1.5555555555555556,0.85,0.4,0.2423886761220522,0.6152472525963808,44.77712890071642,55.22287109928358,53.73742502595471,4200.0,0.01,2,0.9983898065598237,0.05535123193031115,1,2,6,2,7,1,0
2025-02-16,Neurology,Neurological,Movement Disorders,22,27,28,0.9642857142857143,MEDIUM,5.719426819696407,4,1,11,,4.935759378346173,1.9166666666666667,0.9642857142857143,0.4,0.21459823384113796,0.7699999999999999,48.28011964283102,51.71988035716898,62.04454577781391,2400.0,0.01,1,0.8681367129518636,0.08270536143996714,2,4,6,2,7,1,0
2025-02-16,Oncology,Cancer,Radiation Therapy,18,22,25,0.88,LOW,3.6331723340929223,1,0,11,,5.343244863445212,1.5,0.88,0.3,0.28122341386553745,0.6351380154140456,25.232905488111626,74.76709451188837,68.08030875986029,1980.0,0.002,6,0.9304856649598684,0.0635415077921786,1,3,6,2,7,1,0
2025-02-16,Orthopedics,Musculoskeletal,Fractures & Replacements,23,28,35,0.8,MEDIUM,7.333383027003405,4,1,15,,5.669075774904272,1.5,0.8,0.4,0.23621149062101132,0.5428389649577781,41.68686838874322,58.31313161125678,64.79605275573822,2160.0,0.01,2,0.883787673397083,0.06413886484027667,2,0,6,2,7,1,0
2025-02-17,Cardiology,Cardiovascular,ACS & Heart Failure,24,29,30,0.9666666666666667,HIGH,11.677536847532746,11,1,12,,5.964547349836211,1.9230769230769231,0.9666666666666667,0.65,0.23858189399344845,0.784,80.93367310088665,19.06632689911335,65.5816770285299,4500.0,0.03,6,0.891781139299074,0.06828907374312736,2,4,0,2,8,0,0
2025-02-17,Emergency,Trauma,ED High Acuity Mix,11,14,15,0.9333333333333333,LOW,2.932365149399022,0,9,5,156.27351536779466,3.097607993574196,3.3333333333333335,0.9333333333333333,0.3,0.2581339994645163,0.6860716636121242,33.01623750285697,66.98376249714303,44.77974695871288,1350.0,0.002,1,0.9636829838447147,0.0618049737617376,1,2,0,2,8,0,0
2025-02-17,General Ward,General,Respiratory & Med-Surg,81,96,100,0.96,LOW,5.057192998984916,4,4,48,,17.79546541460255,1.7346938775510203,0.96,0.3,0.2170178709097872,0.7804137258412376,38.66024645684041,61.33975354315959,56.24493428084629,1080.0,0.002,5,0.959040771390707,0.06192767771263991,9,14,0,2,8,0,0
2025-02-17,ICU,Respiratory,Critical Care Mix,16,19,20,0.95,HIGH,6.908314828057845,7,0,7,,4.005891355213488,2.0,0.95,0.65,0.2356406679537346,0.784,75.38572392941563,24.614276070584367,68.51096550774714,6300.0,0.03,5,1.0,0.05231400741121805,1,2,0,2,8,0,0
2025-02-17,Neurology,Neurological,Movement Disorders,19,23,28,0.8214285714285714,MEDIUM,6.406382691296577,3,0,8,,4.599180223311828,2.111111111111111,0.8214285714285714,0.4,0.22995901116559142,0.5677362783835918,47.19026876152449,52.80973123847551,68.33994714825963,2400.0,0.01,7,0.9139451655767103,0.04176541258217879,1,0,0,2,8,0,0
2025-02-17,Oncology,Cancer,Chemo & Complications,20,24,25,0.96,HIGH,8.579904881499697,9,1,10,,3.2921527980831113,1.9090909090909092,0.96,0.65,0.15676918086110053,0.7732382124197388,73.92166181226183,26.07833818773817,54.304239237238036,3960.0,0.03,3,0.9518182863876465,0.06505418631348511,2,3,0,2,8,0,0
2025-02-17,Orthopedics,Musculoskeletal,Fractures & Replacements,23,28,35,0.8,MEDIUM,6.767046102019059,4,1,13,,5.829405202239531,1.7142857142857142,0.8,0.4,0.24289188342664714,0.5351247852139942,57.09120177378782,42.90879822621218,53.769501116886026,2160.0,0.01,4,0.8929873498332117,0.04725769842085795,2,0,0,2,8,0,0
2025-02-18,Cardiology,Cardiovascular,ACS & Heart Failure,24,29,30,0.9666666666666667,HIGH,8.077183725464561,11,1,13,,5.468800893797335,1.7857142857142858,0.9666666666666667,0.65,0.2187520357518934,0.784,80.81229143296153,19.18770856703847,56.52909862004908,4500.0,0.03,1,0.9122217152739083,0.0638504074067931,2,4,1,2,8,0,0
2025-02-18,Emergency,Trauma,ED High Acuity Mix,11,14,15,0.9333333333333333,HIGH,6.715610694931458,5,9,5,157.21724438171606,3.1332652992365335,3.3333333333333335,0.9333333333333333,0.65,0.26110544160304444,0.7186666666666667,68.64795628010285,31.352043719897154,52.25432135358899,2700.0,0.03,6,0.9190265650461452,0.08590009933603761,1,2,1,2,8,0,0
2025-02-18,General Ward,General,Respiratory & Med-Surg,74,88,100,0.88,MEDIUM,6.621187444582969,13,3,34,,19.529969333351747,2.2,0.88,0.4,0.26039959111135663,0.6571637673373293,51.27498375337299,48.72501624662701,54.59162141353049,1440.0,0.01,4,0.8942923741739629,0.056240784807102595,7,13,1,2,8,0,0
2025-02-18,ICU,Respiratory,Critical Care Mix,16,19,20,0.95,HIGH,7.6572980143927625,7,0,7,,4.330898425354597,2.0,0.95,0.65,0.2547587309032116,0.784,82.22356247182141,17.77643752817859,60.20643088309829,6300.0,0.03,3,0.9051976949839382,0.0665984718769251,1,2,1,2,8,0,0
2025-02-18,Neurology,Neurological,Stroke & Seizure,22,26,28,0.9285714285714286,HIGH,8.345053565846179,10,1,12,,6.502619893902408,1.7692307692307692,0.9285714285714286,0.65,0.2827226040827134,0.7331361775738998,72.28858831118669,27.711411688813314,55.145386078754136,3600.0,0.03,4,0.8948221687091314,0.07171377592562501,2,3,1,2,8,0,0
2025-02-18,Oncology,Cancer,Radiation Therapy,20,24,25,0.96,LOW,4.62683365702813,1,1,10,,4.3168024762332,1.9090909090909092,0.96,0.3,0.2055620226777714,0.784,35.43678412857982,64.56321587142017,59.490125460662824,1980.0,0.002,7,0.8710592876959431,0.07966683108714503,2,3,1,2,8,0,0
2025-02-18,Orthopedics,Musculoskeletal,Spine Surgery,25,30,35,0.8571428571428571,MEDIUM,6.4982798163868045,4,1,11,,6.2024239308923494,2.1666666666666665,0.8571428571428571,0.4,0.23855476657278268,0.6139844214923357,49.84807255245007,50.15192744754993,68.7258225844626,2160.0,0.01,6,0.8641110579881516,0.05772011274551146,2,4,1,2,8,0,0
2025-02-19,Cardiology,Cardiovascular,ACS & Heart Failure,24,29,30,0.9666666666666667,MEDIUM,2.701630872170472,4,1,13,,6.132100185467828,1.7857142857142858,0.9666666666666667,0.4,0.24528400741871312,0.7807119867071067,51.99347591811119,48.00652408188881,56.036004167326865,3000.0,0.01,6,0.8862532990604725,0.06476373927854387,2,4,2,2,8,0,0
2025-02-19,Emergency,Trauma,ED High Acuity Mix,11,14,15,0.9333333333333333,MEDIUM,6.914744215060825,2,5,5,169.57048752534877,2.643453279571264,2.6666666666666665,0.9333333333333333,0.4,0.22028777329760532,0.7186666666666667,48.84533775062335,51.15466224937665,53.82421368665788,1800.0,0.01,2,0.9297740865776646,0.06801154798760695,1,2,2,2,8,0,0
2025-02-19,General Ward,General,Respiratory & Med-Surg,83,98,100,0.98,MEDIUM,4.7884872353708925,14,4,37,,19.188072860727875,2.289473684210526,0.98,0.4,0.22842943881818897,0.8134,45.704862305656455,54.295137694343545,56.46774019985275,1440.0,0.01,3,0.9136172659240905,0.0633939236315269,9,14,2,2,8,0,0
2025-02-19,ICU,Respiratory,Critical Care Mix,16,19,20,0.95,HIGH,7.591409333396326,7,0,9,,3.617871072597262,1.6,0.95,0.65,0.21281594544689778,0.784,72.7985160644622,27.201483935537794,59.29155710000466,6300.0,0.03,4,0.8625314194892064,0.07388494672453243,1,2,2,2,8,0,0
2025-02-19,Neurology,Neurological,Stroke & Seizure,22,27,28,0.9642857142857143,MEDIUM,7.8335556834198385,4,1,13,,6.550103800725204,1.6428571428571428,0.9642857142857143,0.4,0.28478712177066107,0.7699999999999999,52.17071110131108,47.82928889868892,60.5356686434383,2400.0,0.01,5,0.927049134980603,0.08488626928043597,2,4,2,2,8,0,0
2025-02-19,Oncology,Cancer,Chemo & Complications,20,24,25,0.96,MEDIUM,5.251908042725216,3,1,10,,4.611111981843724,1.9090909090909092,0.96,0.4,0.21957676104017732,0.784,58.091906644239174,41.908093355760826,57.09476904059924,2640.0,0.01,2,0.8896322783393895,0.06822778954776955,2,3,2,2,8,0,0
2025-02-19,Orthopedics,Musculoskeletal,Spine Surgery,27,32,35,0.9142857142857143,HIGH,8.836411511775944,12,1,15,,6.129741903675803,1.75,0.9142857142857143,0.65,0.21891935370270724,0.7155451601562419,62.82911807078704,37.17088192921296,51.89767795404998,3240.0,0.03,5,0.946112531800889,0.06539877458273478,3,4,2,2,8,0,0
2025-02-20,Cardiology,Cardiovascular,ACS & Heart Failure,23,28,30,0.9333333333333333,HIGH,9.9556310993724,11,1,9,,6.371082340008477,2.4,0.9333333333333333,0.65,0.2654617641670199,0.7298840269252981,81.93174698631421,18.06825301368579,56.606240315048865,4500.0,0.03,4,0.9925096315317344,0.06408541140477904,2,4,3,2,8,0,0
2025-02-20,Emergency,Trauma,ED High Acuity Mix,10,12,15,0.8,LOW,3.6776414491547573,0,9,5,126.11055151858035,1.8236799595002433,3.1666666666666665,0.8,0.3,0.16578908722729485,0.5513096192876382,36.757514517280605,63.242485482719395,50.019538035580865,1350.0,0.002,1,0.8333308068972544,0.044972172272006145,0,0,3,2,8,0,0
2025-02-20,General Ward,General,Respiratory & Med-Surg,83,98,100,0.98,LOW,5.1387347742736065,4,4,53,,19.924837387295238,1.6111111111111112,0.98,0.3,0.23720044508684807,0.8134,27.249336249398542,72.75066375060146,47.39468893307783,1080.0,0.002,4,0.9058157653160924,0.0740856587735832,9,14,3,2,8,0,0
2025-02-20,ICU,Respiratory,Critical Care Mix,11,14,20,0.7,CRITICAL,15.632430061254158,11,1,5,,3.050282078031723,2.0,0.7,1.05,0.25419017316931025,0.4116294118430025,91.36163822571888,8.638361774281123,63.078983721276956,8750.0,0.08,5,0.9727772301065988,0.08492808592746443,0,0,3,2,8,0,0
2025-02-20,Neurology,Neurological,Movement Disorders,22,27,28,0.9642857142857143,HIGH,9.353295878598562,10,1,13,,5.156161457358626,1.6428571428571428,0.9642857142857143,0.65,0.2241809329286359,0.7699999999999999,79.1286318147359,20.871368185264103,64.40507380585944,3600.0,0.03,3,0.9341473092253743,0.0634938147339787,2,4,3,2,8,0,0
2025-02-20,Oncology,Cancer,Chemo & Complications,19,23,25,0.92,LOW,4.529016299892109,1,0,10,,4.609820171419894,1.7272727272727273,0.92,0.3,0.23049100857099472,0.702477130125569,24.898492263692635,75.10150773630737,64.61749750993478,1980.0,0.002,7,0.9720094282396377,0.06295106177564902,2,3,3,2,8,0,0
2025-02-20,Orthopedics,Musculoskeletal,Fractures & Replacements,24,29,35,0.8285714285714286,HIGH,12.020963269183156,11,1,10,,6.484940864335536,2.272727272727273,0.8285714285714286,0.65,0.25939763457342147,0.578023890673915,77.12378090566182,22.876219094338182,63.65454431421043,3240.0,0.03,6,0.9025853273209272,0.06137396188544795,2,0,3,2,8,0,0
2025-02-21,Cardiology,Cardiovascular,Arrhythmia Management,24,29,30,0.9666666666666667,MEDIUM,4.883935884522863,4,1,13,,6.36690285290696,1.7857142857142858,0.9666666666666667,0.4,0.2546761141162784,0.784,49.14486626727188,50.85513373272812,53.086115862669175,3000.0,0.01,4,0.8934272724320393,0.053321405746345446,2,4,4,2,8,0,0
2025-02-21,Emergency,Trauma,ED High Acuity Mix,11,13,15,0.8666666666666667,MEDIUM,4.840070883978087,1,9,4,133.45767838592505,2.5026144246922155,4.0,0.8666666666666667,0.4,0.20855120205768463,0.6588050900538704,47.31638444958486,52.68361555041514,47.61314194348176,1800.0,0.01,7,0.936542565230779,0.07942854324862271,1,1,4,2,8,0,0
2025-02-21,General Ward,General,Infectious Diseases,74,88,100,0.88,LOW,2.933765068100775,4,3,30,,20.913738845321905,2.4838709677419355,0.88,0.3,0.27884985127095874,0.6523011663238754,28.056417545313863,71.94358245468614,58.36723249439595,1080.0,0.002,7,0.9235626874955447,0.05113932687795063,7,13,4,2,8,0,0
2025-02-21,ICU,Respiratory,Critical Care Mix,16,19,20,0.95,HIGH,7.511111340151273,7,0,7,,3.387534606989773,2.0,0.95,0.65,0.19926674158763372,0.784,69.98392904804979,30.016070951950212,64.99852646613583,6300.0,0.03,6,0.972893426383737,0.06722061825008062,1,2,4,2,8,0,0
2025-02-21,Neurology,Neurological,Stroke & Seizure,22,26,28,0.9285714285714286,HIGH,9.80803510952263,10,1,13,,5.01436512198343,1.6428571428571428,0.9285714285714286,0.65,0.2180158748688448,0.7358303847233953,70.86325500179824,29.136744998201763,53.414912631614605,3600.0,0.03,1,0.8784022541252775,0.0604427426716584,2,3,4,2,8,0,0
2025-02-21,Oncology,Cancer,Chemo & Complications,19,23,25,0.92,MEDIUM,10.267334827376636,3,0,10,,4.619853194084447,1.7272727272727273,0.92,0.4,0.23099265970422236,0.7185935693073087,48.42654553150808,51.57345446849192,60.09857342075476,2640.0,0.01,3,0.9520271467537387,0.06850667473414791,2,3,4,2,8,0,0
2025-02-21,Orthopedics,Musculoskeletal,Fractures & Replacements,26,31,35,0.8857142857142857,MEDIUM,4.551175454831263,4,1,14,,7.541627796581969,1.8,0.8857142857142857,0.4,0.2793195480215544,0.6603122915639494,48.18621733600222,51.81378266399778,57.464557336350545,2160.0,0.01,1,0.9314537344102851,0.07518727667472913,2,4,4,2,8,0,0
2025-02-22,Cardiology,Cardiovascular,ACS & Heart Failure,24,29,30,0.9666666666666667,HIGH,9.119400944822845,11,1,13,,6.426954449431598,1.7857142857142858,0.9666666666666667,0.65,0.2570781779772639,0.7787149498474597,71.49731585995231,28.50268414004769,57.67353842083241,4500.0,0.03,4,0.9114014196853663,0.05881164627878797,2,4,5,2,8,1,0
2025-02-22,Emergency,Trauma,ED High Acuity Mix,11,13,15,0.8666666666666667,MEDIUM,7.511674103605502,1,7,6,132.85585816852216,2.5520858546778538,2.5714285714285716,0.8666666666666667,0.4,0.21267382122315448,0.6493498121743956,43.18544293325012,56.81455706674988,51.785561210890506,1800.0,0.01,1,0.9078244772049053,0.056475321367856046,1,1,5,2,8,1,0
2025-02-22,General Ward,General,Respiratory & Med-Surg,73,86,100,0.86,HIGH,6.870036177935848,34,3,38,,17.872479595750224,1.9487179487179487,0.86,0.65,0.2415199945371652,0.6314150276561749,75.7088292948054,24.291170705194602,54.72932165023029,2160.0,0.03,6,0.9124073319136754,0.06485250087371938,7,12,5,2,8,1,0
2025-02-22,ICU,Respiratory,Critical Care Mix,14,17,20,0.85,HIGH,6.16374603316685,6,0,8,,3.9225838502577157,1.5555555555555556,0.85,0.65,0.26150559001718104,0.6138592793011209,74.46322604642992,25.536773953570076,67.45825861192895,6300.0,0.03,4,0.928889242691448,0.06526470173443708,1,2,5,2,8,1,0
2025-02-22,Neurology,Neurological,Movement Disorders,21,25,28,0.8928571428571429,LOW,2.4918121456460716,1,1,9,,5.027695259118559,2.2,0.8928571428571429,0.3,0.22853160268720724,0.674906004884704,26.356609665271048,73.64339033472895,58.2050625853898,1800.0,0.002,1,1.0,0.07282247100846599,2,3,5,2,8,1,0
2025-02-22,Oncology,Cancer,Radiation Therapy,17,21,25,0.84,HIGH,9.062193204569216,8,0,10,,4.28014192189187,1.5454545454545454,0.84,0.65,0.23778566232732612,0.5808096753759165,67.69537530674171,32.30462469325829,61.043340566468274,3960.0,0.03,4,0.8974689357962553,0.05436336332272511,1,3,5,2,8,1,0
2025-02-22,Orthopedics,Musculoskeletal,Spine Surgery,26,31,35,0.8857142857142857,MEDIUM,5.250057562636265,4,1,12,,6.3988992276606265,2.076923076923077,0.8857142857142857,0.4,0.23699626769113433,0.6717177541429716,50.378796715991896,49.621203284008104,56.775378302199115,2160.0,0.01,3,0.9725591890074954,0.061820549120768856,2,4,5,2,8,1,0
2025-02-23,Cardiology,Cardiovascular,Arrhythmia Management,22,26,30,0.8666666666666667,HIGH,10.099988334901136,10,1,11,,5.866469363024915,1.9166666666666667,0.8666666666666667,0.65,0.2550638853489094,0.6385245414934636,82.30642138767618,17.69357861232382,51.36612038157914,4500.0,0.03,3,0.8769903652288751,0.08648345010821401,2,3,6,2,8,1,0
2025-02-23,Emergency,Trauma,ED High Acuity Mix,11,14,15,0.9333333333333333,LOW,4.401918955173923,0,8,6,142.61573680675764,3.2599130950730633,2.7142857142857144,0.9333333333333333,0.3,0.27165942458942194,0.7146013361155213,29.676556974837407,70.32344302516259,44.87524314147245,1350.0,0.002,7,0.9098136435979202,0.08678798047813292,1,2,6,2,8,1,0
2025-02-23,General Ward,General,Respiratory & Med-Surg,81,96,100,0.96,MEDIUM,9.054758914877056,14,4,49,,18.605215912003,1.7,0.96,0.4,0.22689287697564633,0.7834330821158528,45.78751254316649,54.21248745683351,54.67192933489267,1440.0,0.01,2,0.9809855374945097,0.07632099385726054,9,14,6,2,8,1,0
2025-02-23,ICU,Respiratory,Critical Care Mix,16,19,20,0.95,CRITICAL,12.974650351464998,15,2,7,,3.8694715198256695,2.25,0.95,1.05,0.22761597175445114,0.784,96.7032706820607,3.2967293179392954,62.415239261029626,8750.0,0.08,3,0.9587711866544688,0.06757853463059454,1,2,6,2,8,1,0
2025-02-23,Neurology,Neurological,Movement Disorders,17,21,28,0.75,MEDIUM,6.662001115920455,3,0,8,,4.372591358956333,1.8888888888888888,0.75,0.4,0.24292174216424073,0.47601800195442745,44.31131002094304,55.68868997905696,64.4414436921082,2400.0,0.01,3,0.9109275465376242,0.058138112488580876,1,0,6,2,8,1,0
2025-02-23,Oncology,Cancer,Chemo & Complications,18,22,25,0.88,HIGH,8.755658442444316,8,0,10,,4.97850506753955,1.6363636363636365,0.88,0.65,0.2620265825020816,0.6483502312001292,72.83699446721617,27.163005532783828,58.03453080280046,3960.0,0.03,4,0.9089528869247621,0.05574289522832958,1,3,6,2,8,1,0
2025-02-23,Orthopedics,Musculoskeletal,Fractures & Replacements,24,29,35,0.8285714285714286,HIGH,8.374591099646437,11,1,10,,5.497622608635652,2.272727272727273,0.8285714285714286,0.65,0.2199049043454261,0.5877310514052595,75.30068488984146,24.699315110158537,62.59578984682712,3240.0,0.03,6,0.9155710484590166,0.0641643240444048,2,4,6,2,8,1,0
2025-02-24,Cardiology,Cardiovascular,ACS & Heart Failure,22,26,30,0.8666666666666667,HIGH,6.593014236693627,10,1,11,,6.16826311119528,1.9166666666666667,0.8666666666666667,0.65,0.26818535266066434,0.6464569993374748,73.33871127655324,26.66128872344676,60.88654521006395,4500.0,0.03,7,1.0,0.07111838481600283,2,3,0,2,9,0,0
2025-02-24,Emergency,Trauma,ED High Acuity Mix,11,13,15,0.8666666666666667,MEDIUM,6.752089708950231,1,9,4,147.44159537293152,3.033318790231675,4.0,0.8666666666666667,0.4,0.2527765658526396,0.6487769341936508,42.62933933978947,57.37066066021053,41.376445246311654,1800.0,0.01,4,0.9364553389355065,0.07186148647213444,1,1,0,2,9,0,0
2025-02-24,General Ward,General,Respiratory & Med-Surg,73,86,100,0.86,MEDIUM,7.196554795319861,12,3,33,,17.809056728616333,2.235294117647059,0.86,0.4,0.24066292876508558,0.6300969298802953,45.57375656937889,54.42624343062111,56.275363599279224,1440.0,0.01,5,0.8554605566924705,0.061128149334299345,7,12,0,2,9,0,0
2025-02-24,ICU,Respiratory,Critical Care Mix,16,19,20,0.95,CRITICAL,9.329839993773136,15,2,7,,4.958072442415366,2.25,0.95,1.05,0.29165132014208034,0.784,98.47761674482629,1.5223832551737075,70.82116138286823,8750.0,0.08,6,0.8842659661504785,0.07421279905013814,1,2,0,2,9,0,0
2025-02-24,Neurology,Neurological,Movement Disorders,20,24,28,0.8571428571428571,MEDIUM,3.8433971703678633,3,1,10,,3.942662373221593,1.9090909090909092,0.8571428571428571,0.4,0.18774582729626635,0.6156194489185535,43.857780843671186,56.142219156328814,62.082296197804936,2400.0,0.01,1,1.0,0.05253008143124133,2,3,0,2,9,0,0
2025-02-24,Oncology,Cancer,Chemo & Complications,20,24,25,0.96,MEDIUM,5.677829077661413,3,1,10,,4.613239262066087,1.9090909090909092,0.96,0.4,0.21967806009838511,0.784,55.02827546538299,44.97172453461701,54.33492813869935,2640.0,0.01,1,0.9611639957838853,0.06659772133727551,2,3,0,2,9,0,0
2025-02-24,Orthopedics,Musculoskeletal,Spine Surgery,28,33,35,0.9428571428571428,CRITICAL,11.138584611430124,26,4,11,,6.459262586599997,2.6666666666666665,0.9428571428571428,1.05,0.2227331926413792,0.770188674357576,99.27868215587613,0.7213178441238739,56.06879686772616,4500.0,0.08,4,0.892353958131635,0.05749889598632818,3,4,0,2,9,0,0
2025-02-25,Cardiology,Cardiovascular,ACS & Heart Failure,22,27,30,0.9,HIGH,7.8107524147014225,10,1,11,,5.362907896816219,1.9166666666666667,0.9,0.65,0.23316990855722694,0.6636781404199629,75.16862695881063,24.831373041189366,69.31509834480423,4500.0,0.03,2,0.9857389912798252,0.05959566941918464,2,4,1,2,9,0,0
